Time,Noise (dB)
2025-07-26 04:49:57.672000,56.0
2025-07-26 04:49:57.872000,55.0
2025-07-26 04:49:58.072000,55.0
2025-07-26 04:49:58.272000,55.0
2025-07-26 04:49:58.472000,56.0
2025-07-26 04:49:58.672000,57.0
2025-07-26 04:49:58.872000,57.0
2025-07-26 04:49:59.072000,57.0
2025-07-26 04:49:59.272000,56.0
2025-07-26 04:49:59.472000,56.0
2025-07-26 04:49:59.672000,56.0
2025-07-26 04:49:59.872000,56.0
2025-07-26 04:50:00.072000,56.0
2025-07-26 04:50:00.272000,54.0
2025-07-26 04:50:00.472000,54.0
2025-07-26 04:50:00.672000,54.0
2025-07-26 04:50:00.872000,56.0
2025-07-26 04:50:01.072000,57.0
2025-07-26 04:50:01.272000,58.0
2025-07-26 04:50:01.472000,57.0
2025-07-26 04:50:01.672000,57.0
2025-07-26 04:50:01.872000,58.0
2025-07-26 04:50:02.072000,58.0
2025-07-26 04:50:02.272000,57.0
2025-07-26 04:50:02.472000,55.0
2025-07-26 04:50:02.672000,55.0
2025-07-26 04:50:02.872000,56.0
2025-07-26 04:50:03.072000,56.0
2025-07-26 04:50:03.272000,57.0
2025-07-26 04:50:03.472000,57.0
2025-07-26 04:50:03.672000,56.0
2025-07-26 04:50:03.872000,57.0
2025-07-26 04:50:04.072000,56.0
2025-07-26 04:50:04.272000,56.0
2025-07-26 04:50:04.472000,57.0
2025-07-26 04:50:04.672000,56.0
2025-07-26 04:50:04.872000,55.0
2025-07-26 04:50:05.072000,55.0
2025-07-26 04:50:05.272000,57.0
2025-07-26 04:50:05.472000,57.0
2025-07-26 04:50:05.672000,56.0
2025-07-26 04:50:05.872000,57.0
2025-07-26 04:50:06.072000,57.0
2025-07-26 04:50:06.272000,56.0
2025-07-26 04:50:06.472000,56.0
2025-07-26 04:50:06.672000,56.0
2025-07-26 04:50:06.872000,57.0
2025-07-26 04:50:07.072000,56.0
2025-07-26 04:50:07.272000,56.0
2025-07-26 04:50:07.472000,57.0
2025-07-26 04:50:07.672000,57.0
2025-07-26 04:50:07.872000,56.0
2025-07-26 04:50:08.072000,56.0
2025-07-26 04:50:08.272000,58.0
2025-07-26 04:50:08.472000,57.0
2025-07-26 04:50:08.672000,56.0
2025-07-26 04:50:08.872000,57.0
2025-07-26 04:50:09.072000,55.0
2025-07-26 04:50:09.272000,55.0
2025-07-26 04:50:09.472000,55.0
2025-07-26 04:50:09.672000,55.0
2025-07-26 04:50:09.872000,56.0
2025-07-26 04:50:10.072000,55.0
2025-07-26 04:50:10.272000,56.0
2025-07-26 04:50:10.472000,57.0
2025-07-26 04:50:10.672000,56.0
2025-07-26 04:50:10.872000,56.0
2025-07-26 04:50:11.072000,54.0
2025-07-26 04:50:11.272000,55.0
2025-07-26 04:50:11.472000,56.0
2025-07-26 04:50:11.672000,56.0
2025-07-26 04:50:11.872000,56.0
2025-07-26 04:50:12.072000,57.0
2025-07-26 04:50:12.272000,57.0
2025-07-26 04:50:12.472000,56.0
2025-07-26 04:50:12.672000,55.0
2025-07-26 04:50:12.872000,55.0
2025-07-26 04:50:13.072000,55.0
2025-07-26 04:50:13.272000,54.0
2025-07-26 04:50:13.472000,54.0
2025-07-26 04:50:13.672000,55.0
2025-07-26 04:50:13.872000,56.0
2025-07-26 04:50:14.072000,57.0
2025-07-26 04:50:14.272000,57.0
2025-07-26 04:50:14.472000,56.0
2025-07-26 04:50:14.672000,55.0
2025-07-26 04:50:14.872000,55.0
2025-07-26 04:50:15.072000,55.0
2025-07-26 04:50:15.272000,55.0
2025-07-26 04:50:15.472000,56.0
2025-07-26 04:50:15.672000,57.0
2025-07-26 04:50:15.872000,57.0
2025-07-26 04:50:16.072000,57.0
2025-07-26 04:50:16.272000,58.0
2025-07-26 04:50:16.472000,56.0
2025-07-26 04:50:16.672000,56.0
2025-07-26 04:50:16.872000,55.0
2025-07-26 04:50:17.072000,55.0
2025-07-26 04:50:17.272000,56.0
2025-07-26 04:50:17.472000,55.0
2025-07-26 04:50:17.672000,58.0
2025-07-26 04:50:17.872000,59.0
2025-07-26 04:50:18.072000,59.0
2025-07-26 04:50:18.272000,58.0
2025-07-26 04:50:18.472000,56.0
2025-07-26 04:50:18.672000,56.0
2025-07-26 04:50:18.872000,55.0
2025-07-26 04:50:19.072000,55.0
2025-07-26 04:50:19.272000,57.0
2025-07-26 04:50:19.472000,58.0
2025-07-26 04:50:19.672000,56.0
2025-07-26 04:50:19.872000,57.0
2025-07-26 04:50:20.072000,56.0
2025-07-26 04:50:20.272000,57.0
2025-07-26 04:50:20.472000,57.0
2025-07-26 04:50:20.672000,55.0
2025-07-26 04:50:20.872000,55.0
2025-07-26 04:50:21.072000,55.0
2025-07-26 04:50:21.272000,57.0
2025-07-26 04:50:21.472000,57.0
2025-07-26 04:50:21.672000,58.0
2025-07-26 04:50:21.872000,58.0
2025-07-26 04:50:22.072000,57.0
2025-07-26 04:50:22.272000,56.0
2025-07-26 04:50:22.472000,57.0
2025-07-26 04:50:22.672000,56.0
2025-07-26 04:50:22.872000,55.0
2025-07-26 04:50:23.072000,55.0
2025-07-26 04:50:23.272000,55.0
2025-07-26 04:50:23.472000,57.0
2025-07-26 04:50:23.672000,57.0
2025-07-26 04:50:23.872000,58.0
2025-07-26 04:50:24.072000,57.0
2025-07-26 04:50:24.272000,56.0
2025-07-26 04:50:24.472000,56.0
2025-07-26 04:50:24.672000,56.0
2025-07-26 04:50:24.872000,56.0
2025-07-26 04:50:25.072000,55.0
2025-07-26 04:50:25.272000,55.0
2025-07-26 04:50:25.472000,55.0
2025-07-26 04:50:25.672000,57.0
2025-07-26 04:50:25.872000,58.0
2025-07-26 04:50:26.072000,57.0
2025-07-26 04:50:26.272000,57.0
2025-07-26 04:50:26.472000,56.0
2025-07-26 04:50:26.672000,56.0
2025-07-26 04:50:26.872000,56.0
2025-07-26 04:50:27.072000,55.0
2025-07-26 04:50:27.272000,55.0
2025-07-26 04:50:27.472000,56.0
2025-07-26 04:50:27.672000,55.0
2025-07-26 04:50:27.872000,56.0
2025-07-26 04:50:28.072000,57.0
2025-07-26 04:50:28.272000,57.0
2025-07-26 04:50:28.472000,55.0
2025-07-26 04:50:28.672000,55.0
2025-07-26 04:50:28.872000,56.0
2025-07-26 04:50:29.072000,55.0
2025-07-26 04:50:29.272000,55.0
2025-07-26 04:50:29.472000,55.0
2025-07-26 04:50:29.672000,55.0
2025-07-26 04:50:29.872000,57.0
2025-07-26 04:50:30.072000,57.0
2025-07-26 04:50:30.272000,58.0
2025-07-26 04:50:30.472000,57.0
2025-07-26 04:50:30.672000,56.0
2025-07-26 04:50:30.872000,55.0
2025-07-26 04:50:31.072000,55.0
2025-07-26 04:50:31.272000,56.0
2025-07-26 04:50:31.472000,55.0
2025-07-26 04:50:31.672000,55.0
2025-07-26 04:50:31.872000,53.0
2025-07-26 04:50:32.072000,57.0
2025-07-26 04:50:32.272000,58.0
2025-07-26 04:50:32.472000,58.0
2025-07-26 04:50:32.672000,59.0
2025-07-26 04:50:32.872000,58.0
2025-07-26 04:50:33.072000,56.0
2025-07-26 04:50:33.272000,56.0
2025-07-26 04:50:33.472000,56.0
2025-07-26 04:50:33.672000,56.0
2025-07-26 04:50:33.872000,55.0
2025-07-26 04:50:34.072000,55.0
2025-07-26 04:50:34.272000,56.0
2025-07-26 04:50:34.472000,58.0
2025-07-26 04:50:34.672000,58.0
2025-07-26 04:50:34.872000,58.0
2025-07-26 04:50:35.072000,55.0
2025-07-26 04:50:35.272000,56.0
2025-07-26 04:50:35.472000,57.0
2025-07-26 04:50:35.672000,55.0
2025-07-26 04:50:35.872000,57.0
2025-07-26 04:50:36.072000,56.0
2025-07-26 04:50:36.272000,56.0
2025-07-26 04:50:36.472000,57.0
2025-07-26 04:50:36.672000,57.0
2025-07-26 04:50:36.872000,58.0
2025-07-26 04:50:37.072000,57.0
2025-07-26 04:50:37.272000,55.0
2025-07-26 04:50:37.472000,56.0
2025-07-26 04:50:37.672000,55.0
2025-07-26 04:50:37.872000,55.0
2025-07-26 04:50:38.072000,55.0
2025-07-26 04:50:38.272000,56.0
2025-07-26 04:50:38.472000,55.0
2025-07-26 04:50:38.672000,56.0
2025-07-26 04:50:38.872000,58.0
2025-07-26 04:50:39.072000,57.0
2025-07-26 04:50:39.272000,58.0
2025-07-26 04:50:39.472000,56.0
2025-07-26 04:50:39.672000,55.0
2025-07-26 04:50:39.872000,56.0
2025-07-26 04:50:40.072000,57.0
2025-07-26 04:50:40.272000,57.0
2025-07-26 04:50:40.472000,56.0
2025-07-26 04:50:40.672000,57.0
2025-07-26 04:50:40.872000,56.0
2025-07-26 04:50:41.072000,55.0
2025-07-26 04:50:41.272000,55.0
2025-07-26 04:50:41.472000,57.0
2025-07-26 04:50:41.672000,55.0
2025-07-26 04:50:41.872000,55.0
2025-07-26 04:50:42.072000,55.0
2025-07-26 04:50:42.272000,57.0
2025-07-26 04:50:42.472000,57.0
2025-07-26 04:50:42.672000,57.0
2025-07-26 04:50:42.872000,58.0
2025-07-26 04:50:43.072000,57.0
2025-07-26 04:50:43.272000,56.0
2025-07-26 04:50:43.472000,58.0
2025-07-26 04:50:43.672000,57.0
2025-07-26 04:50:43.872000,56.0
2025-07-26 04:50:44.072000,55.0
2025-07-26 04:50:44.272000,55.0
2025-07-26 04:50:44.472000,56.0
2025-07-26 04:50:44.672000,55.0
2025-07-26 04:50:44.872000,55.0
2025-07-26 04:50:45.072000,57.0
2025-07-26 04:50:45.272000,56.0
2025-07-26 04:50:45.472000,57.0
2025-07-26 04:50:45.672000,57.0
2025-07-26 04:50:45.872000,56.0
2025-07-26 04:50:46.072000,57.0
2025-07-26 04:50:46.272000,55.0
2025-07-26 04:50:46.472000,55.0
2025-07-26 04:50:46.672000,57.0
2025-07-26 04:50:46.872000,57.0
2025-07-26 04:50:47.072000,57.0
2025-07-26 04:50:47.272000,58.0
2025-07-26 04:50:47.472000,58.0
2025-07-26 04:50:47.672000,57.0
2025-07-26 04:50:47.872000,57.0
2025-07-26 04:50:48.072000,56.0
2025-07-26 04:50:48.272000,56.0
2025-07-26 04:50:48.472000,54.0
2025-07-26 04:50:48.672000,55.0
2025-07-26 04:50:48.872000,55.0
2025-07-26 04:50:49.072000,56.0
2025-07-26 04:50:49.272000,57.0
2025-07-26 04:50:49.472000,57.0
2025-07-26 04:50:49.672000,56.0
2025-07-26 04:50:49.872000,56.0
2025-07-26 04:50:50.072000,55.0
2025-07-26 04:50:50.272000,56.0
2025-07-26 04:50:50.472000,56.0
2025-07-26 04:50:50.672000,55.0
2025-07-26 04:50:50.872000,56.0
2025-07-26 04:50:51.072000,57.0
2025-07-26 04:50:51.272000,56.0
2025-07-26 04:50:51.472000,58.0
2025-07-26 04:50:51.672000,56.0
2025-07-26 04:50:51.872000,56.0
2025-07-26 04:50:52.072000,55.0
2025-07-26 04:50:52.272000,57.0
2025-07-26 04:50:52.472000,56.0
2025-07-26 04:50:52.672000,56.0
2025-07-26 04:50:52.872000,56.0
2025-07-26 04:50:53.072000,56.0
2025-07-26 04:50:53.272000,57.0
2025-07-26 04:50:53.472000,58.0
2025-07-26 04:50:53.672000,56.0
2025-07-26 04:50:53.872000,55.0
2025-07-26 04:50:54.072000,54.0
2025-07-26 04:50:54.272000,52.0
2025-07-26 04:50:54.472000,53.0
2025-07-26 04:50:54.672000,53.0
2025-07-26 04:50:54.872000,52.0
2025-07-26 04:50:55.072000,51.0
2025-07-26 04:50:55.272000,51.0
2025-07-26 04:50:55.472000,52.0
2025-07-26 04:50:55.672000,53.0
2025-07-26 04:50:55.872000,51.0
2025-07-26 04:50:56.072000,51.0
2025-07-26 04:50:56.272000,52.0
2025-07-26 04:50:56.472000,51.0
2025-07-26 04:50:56.672000,52.0
2025-07-26 04:50:56.872000,51.0
2025-07-26 04:50:57.072000,50.0
2025-07-26 04:50:57.272000,52.0
2025-07-26 04:50:57.472000,49.0
2025-07-26 04:50:57.672000,47.0
2025-07-26 04:50:57.872000,48.0
2025-07-26 04:50:58.072000,48.0
2025-07-26 04:50:58.272000,48.0
2025-07-26 04:50:58.472000,48.0
2025-07-26 04:50:58.672000,48.0
2025-07-26 04:50:58.872000,49.0
2025-07-26 04:50:59.072000,49.0
2025-07-26 04:50:59.272000,48.0
2025-07-26 04:50:59.472000,49.0
2025-07-26 04:50:59.672000,48.0
2025-07-26 04:50:59.872000,49.0
2025-07-26 04:51:00.072000,49.0
2025-07-26 04:51:00.272000,49.0
2025-07-26 04:51:00.472000,49.0
2025-07-26 04:51:00.672000,49.0
2025-07-26 04:51:00.872000,51.0
2025-07-26 04:51:01.072000,51.0
2025-07-26 04:51:01.272000,48.0
2025-07-26 04:51:01.472000,49.0
2025-07-26 04:51:01.672000,51.0
2025-07-26 04:51:01.872000,51.0
2025-07-26 04:51:02.072000,52.0
2025-07-26 04:51:02.272000,51.0
2025-07-26 04:51:02.472000,50.0
2025-07-26 04:51:02.672000,50.0
2025-07-26 04:51:02.872000,50.0
2025-07-26 04:51:03.072000,51.0
2025-07-26 04:51:03.272000,51.0
2025-07-26 04:51:03.472000,50.0
2025-07-26 04:51:03.672000,51.0
2025-07-26 04:51:03.872000,51.0
2025-07-26 04:51:04.072000,51.0
2025-07-26 04:51:04.272000,52.0
2025-07-26 04:51:04.472000,51.0
2025-07-26 04:51:04.672000,52.0
2025-07-26 04:51:04.872000,52.0
2025-07-26 04:51:05.072000,52.0
2025-07-26 04:51:05.272000,52.0
2025-07-26 04:51:05.472000,51.0
2025-07-26 04:51:05.672000,51.0
2025-07-26 04:51:05.872000,52.0
2025-07-26 04:51:06.072000,51.0
2025-07-26 04:51:06.272000,52.0
2025-07-26 04:51:06.472000,53.0
2025-07-26 04:51:06.672000,51.0
2025-07-26 04:51:06.872000,52.0
2025-07-26 04:51:07.072000,49.0
2025-07-26 04:51:07.272000,50.0
2025-07-26 04:51:07.472000,49.0
2025-07-26 04:51:07.672000,49.0
2025-07-26 04:51:07.872000,47.0
2025-07-26 04:51:08.072000,48.0
2025-07-26 04:51:08.272000,49.0
2025-07-26 04:51:08.472000,50.0
2025-07-26 04:51:08.672000,49.0
2025-07-26 04:51:08.872000,48.0
2025-07-26 04:51:09.072000,48.0
2025-07-26 04:51:09.272000,48.0
2025-07-26 04:51:09.472000,50.0
2025-07-26 04:51:09.672000,49.0
2025-07-26 04:51:09.872000,48.0
2025-07-26 04:51:10.072000,49.0
2025-07-26 04:51:10.272000,49.0
2025-07-26 04:51:10.472000,50.0
2025-07-26 04:51:10.672000,52.0
2025-07-26 04:51:10.872000,50.0
2025-07-26 04:51:11.072000,50.0
2025-07-26 04:51:11.272000,50.0
2025-07-26 04:51:11.472000,51.0
2025-07-26 04:51:11.672000,51.0
2025-07-26 04:51:11.872000,49.0
2025-07-26 04:51:12.072000,50.0
2025-07-26 04:51:12.272000,51.0
2025-07-26 04:51:12.472000,50.0
2025-07-26 04:51:12.672000,50.0
2025-07-26 04:51:12.872000,51.0
2025-07-26 04:51:13.072000,50.0
2025-07-26 04:51:13.272000,52.0
2025-07-26 04:51:13.472000,52.0
2025-07-26 04:51:13.672000,52.0
2025-07-26 04:51:13.872000,52.0
2025-07-26 04:51:14.072000,51.0
2025-07-26 04:51:14.272000,52.0
2025-07-26 04:51:14.472000,52.0
2025-07-26 04:51:14.672000,52.0
2025-07-26 04:51:14.872000,53.0
2025-07-26 04:51:15.072000,52.0
2025-07-26 04:51:15.272000,51.0
2025-07-26 04:51:15.472000,52.0
2025-07-26 04:51:15.672000,52.0
2025-07-26 04:51:15.872000,52.0
2025-07-26 04:51:16.072000,52.0
2025-07-26 04:51:16.272000,50.0
2025-07-26 04:51:16.472000,50.0
2025-07-26 04:51:16.672000,51.0
2025-07-26 04:51:16.872000,52.0
2025-07-26 04:51:17.072000,49.0
2025-07-26 04:51:17.272000,48.0
2025-07-26 04:51:17.472000,48.0
2025-07-26 04:51:17.672000,47.0
2025-07-26 04:51:17.872000,47.0
2025-07-26 04:51:18.072000,48.0
2025-07-26 04:51:18.272000,47.0
2025-07-26 04:51:18.472000,47.0
2025-07-26 04:51:18.672000,48.0
2025-07-26 04:51:18.872000,48.0
2025-07-26 04:51:19.072000,51.0
2025-07-26 04:51:19.272000,50.0
2025-07-26 04:51:19.472000,50.0
2025-07-26 04:51:19.672000,49.0
2025-07-26 04:51:19.872000,50.0
2025-07-26 04:51:20.072000,49.0
2025-07-26 04:51:20.272000,51.0
2025-07-26 04:51:20.472000,50.0
2025-07-26 04:51:20.672000,50.0
2025-07-26 04:51:20.872000,50.0
2025-07-26 04:51:21.072000,51.0
2025-07-26 04:51:21.272000,52.0
2025-07-26 04:51:21.472000,51.0
2025-07-26 04:51:21.672000,51.0
2025-07-26 04:51:21.872000,51.0
2025-07-26 04:51:22.072000,52.0
2025-07-26 04:51:22.272000,52.0
2025-07-26 04:51:22.472000,52.0
2025-07-26 04:51:22.672000,51.0
2025-07-26 04:51:22.872000,52.0
2025-07-26 04:51:23.072000,52.0
2025-07-26 04:51:23.272000,52.0
2025-07-26 04:51:23.472000,52.0
2025-07-26 04:51:23.672000,51.0
2025-07-26 04:51:23.872000,52.0
2025-07-26 04:51:24.072000,52.0
2025-07-26 04:51:24.272000,52.0
2025-07-26 04:51:24.472000,51.0
2025-07-26 04:51:24.672000,52.0
2025-07-26 04:51:24.872000,51.0
2025-07-26 04:51:25.072000,51.0
2025-07-26 04:51:25.272000,50.0
2025-07-26 04:51:25.472000,52.0
2025-07-26 04:51:25.672000,50.0
2025-07-26 04:51:25.872000,47.0
2025-07-26 04:51:26.072000,46.0
2025-07-26 04:51:26.272000,48.0
2025-07-26 04:51:26.472000,49.0
2025-07-26 04:51:26.672000,49.0
2025-07-26 04:51:26.872000,49.0
2025-07-26 04:51:27.072000,48.0
2025-07-26 04:51:27.272000,50.0
2025-07-26 04:51:27.472000,51.0
2025-07-26 04:51:27.672000,50.0
2025-07-26 04:51:27.872000,48.0
2025-07-26 04:51:28.072000,45.0
2025-07-26 04:51:28.272000,45.0
2025-07-26 04:51:28.472000,44.0
2025-07-26 04:51:28.672000,44.0
2025-07-26 04:51:28.872000,45.0
2025-07-26 04:51:29.072000,46.0
2025-07-26 04:51:29.272000,45.0
2025-07-26 04:51:29.472000,44.0
2025-07-26 04:51:29.672000,44.0
2025-07-26 04:51:29.872000,43.0
2025-07-26 04:51:30.072000,43.0
2025-07-26 04:51:30.272000,44.0
2025-07-26 04:51:30.472000,43.0
2025-07-26 04:51:30.672000,45.0
2025-07-26 04:51:30.872000,44.0
2025-07-26 04:51:31.072000,44.0
2025-07-26 04:51:31.272000,43.0
2025-07-26 04:51:31.472000,43.0
2025-07-26 04:51:31.672000,45.0
2025-07-26 04:51:31.872000,44.0
2025-07-26 04:51:32.072000,44.0
2025-07-26 04:51:32.272000,43.0
2025-07-26 04:51:32.472000,44.0
2025-07-26 04:51:32.672000,44.0
2025-07-26 04:51:32.872000,43.0
2025-07-26 04:51:33.072000,43.0
2025-07-26 04:51:33.272000,45.0
2025-07-26 04:51:33.472000,45.0
2025-07-26 04:51:33.672000,45.0
2025-07-26 04:51:33.872000,44.0
2025-07-26 04:51:34.072000,46.0
2025-07-26 04:51:34.272000,45.0
2025-07-26 04:51:34.472000,44.0
2025-07-26 04:51:34.672000,44.0
2025-07-26 04:51:34.872000,44.0
2025-07-26 04:51:35.072000,43.0
2025-07-26 04:51:35.272000,45.0
2025-07-26 04:51:35.472000,44.0
2025-07-26 04:51:35.672000,44.0
2025-07-26 04:51:35.872000,43.0
2025-07-26 04:51:36.072000,41.0
2025-07-26 04:51:36.272000,41.0
2025-07-26 04:51:36.472000,43.0
2025-07-26 04:51:36.672000,43.0
2025-07-26 04:51:36.872000,43.0
2025-07-26 04:51:37.072000,41.0
2025-07-26 04:51:37.272000,42.0
2025-07-26 04:51:37.472000,43.0
2025-07-26 04:51:37.672000,44.0
2025-07-26 04:51:37.872000,43.0
2025-07-26 04:51:38.072000,44.0
2025-07-26 04:51:38.272000,43.0
2025-07-26 04:51:38.472000,41.0
2025-07-26 04:51:38.672000,43.0
2025-07-26 04:51:38.872000,43.0
2025-07-26 04:51:39.072000,44.0
2025-07-26 04:51:39.272000,43.0
2025-07-26 04:51:39.472000,44.0
2025-07-26 04:51:39.672000,44.0
2025-07-26 04:51:39.872000,44.0
2025-07-26 04:51:40.072000,43.0
2025-07-26 04:51:40.272000,44.0
2025-07-26 04:51:40.472000,44.0
2025-07-26 04:51:40.672000,46.0
2025-07-26 04:51:40.872000,45.0
2025-07-26 04:51:41.072000,44.0
2025-07-26 04:51:41.272000,45.0
2025-07-26 04:51:41.472000,45.0
2025-07-26 04:51:41.672000,44.0
2025-07-26 04:51:41.872000,45.0
2025-07-26 04:51:42.072000,44.0
2025-07-26 04:51:42.272000,43.0
2025-07-26 04:51:42.472000,45.0
2025-07-26 04:51:42.672000,46.0
2025-07-26 04:51:42.872000,47.0
2025-07-26 04:51:43.072000,47.0
2025-07-26 04:51:43.272000,47.0
2025-07-26 04:51:43.472000,45.0
2025-07-26 04:51:43.672000,45.0
2025-07-26 04:51:43.872000,45.0
2025-07-26 04:51:44.072000,44.0
2025-07-26 04:51:44.272000,46.0
2025-07-26 04:51:44.472000,46.0
2025-07-26 04:51:44.672000,45.0
2025-07-26 04:51:44.872000,45.0
2025-07-26 04:51:45.072000,44.0
2025-07-26 04:51:45.272000,45.0
2025-07-26 04:51:45.472000,44.0
2025-07-26 04:51:45.672000,44.0
2025-07-26 04:51:45.872000,45.0
2025-07-26 04:51:46.072000,45.0
2025-07-26 04:51:46.272000,46.0
2025-07-26 04:51:46.472000,46.0
2025-07-26 04:51:46.672000,45.0
2025-07-26 04:51:46.872000,44.0
2025-07-26 04:51:47.072000,45.0
2025-07-26 04:51:47.272000,45.0
2025-07-26 04:51:47.472000,45.0
2025-07-26 04:51:47.672000,44.0
2025-07-26 04:51:47.872000,44.0
2025-07-26 04:51:48.072000,44.0
2025-07-26 04:51:48.272000,43.0
2025-07-26 04:51:48.472000,45.0
2025-07-26 04:51:48.672000,43.0
2025-07-26 04:51:48.872000,44.0
2025-07-26 04:51:49.072000,43.0
2025-07-26 04:51:49.272000,43.0
2025-07-26 04:51:49.472000,43.0
2025-07-26 04:51:49.672000,44.0
2025-07-26 04:51:49.872000,44.0
2025-07-26 04:51:50.072000,43.0
2025-07-26 04:51:50.272000,43.0
2025-07-26 04:51:50.472000,42.0
2025-07-26 04:51:50.672000,43.0
2025-07-26 04:51:50.872000,43.0
2025-07-26 04:51:51.072000,43.0
2025-07-26 04:51:51.272000,43.0
2025-07-26 04:51:51.472000,44.0
2025-07-26 04:51:51.672000,43.0
2025-07-26 04:51:51.872000,43.0
2025-07-26 04:51:52.072000,43.0
2025-07-26 04:51:52.272000,44.0
2025-07-26 04:51:52.472000,43.0
2025-07-26 04:51:52.672000,43.0
2025-07-26 04:51:52.872000,43.0
2025-07-26 04:51:53.072000,44.0
2025-07-26 04:51:53.272000,43.0
2025-07-26 04:51:53.472000,43.0
2025-07-26 04:51:53.672000,45.0
2025-07-26 04:51:53.872000,45.0
2025-07-26 04:51:54.072000,46.0
2025-07-26 04:51:54.272000,45.0
2025-07-26 04:51:54.472000,44.0
2025-07-26 04:51:54.672000,45.0
2025-07-26 04:51:54.872000,44.0
2025-07-26 04:51:55.072000,45.0
2025-07-26 04:51:55.272000,45.0
2025-07-26 04:51:55.472000,44.0
2025-07-26 04:51:55.672000,44.0
2025-07-26 04:51:55.872000,43.0
2025-07-26 04:51:56.072000,43.0
2025-07-26 04:51:56.272000,42.0
2025-07-26 04:51:56.472000,43.0
2025-07-26 04:51:56.672000,43.0
2025-07-26 04:51:56.872000,44.0
2025-07-26 04:51:57.072000,42.0
2025-07-26 04:51:57.272000,44.0
2025-07-26 04:51:57.472000,43.0
2025-07-26 04:51:57.672000,42.0
2025-07-26 04:51:57.872000,43.0
2025-07-26 04:51:58.072000,44.0
2025-07-26 04:51:58.272000,43.0
2025-07-26 04:51:58.472000,44.0
2025-07-26 04:51:58.672000,44.0
2025-07-26 04:51:58.872000,45.0
2025-07-26 04:51:59.072000,44.0
2025-07-26 04:51:59.272000,45.0
2025-07-26 04:51:59.472000,45.0
2025-07-26 04:51:59.672000,45.0
2025-07-26 04:51:59.872000,44.0
2025-07-26 04:52:00.072000,45.0
2025-07-26 04:52:00.272000,45.0
2025-07-26 04:52:00.472000,44.0
2025-07-26 04:52:00.672000,45.0
2025-07-26 04:52:00.872000,44.0
2025-07-26 04:52:01.072000,44.0
2025-07-26 04:52:01.272000,43.0
2025-07-26 04:52:01.472000,43.0
2025-07-26 04:52:01.672000,43.0
2025-07-26 04:52:01.872000,43.0
2025-07-26 04:52:02.072000,45.0
2025-07-26 04:52:02.272000,44.0
2025-07-26 04:52:02.472000,44.0
2025-07-26 04:52:02.672000,44.0
2025-07-26 04:52:02.872000,45.0
2025-07-26 04:52:03.072000,42.0
2025-07-26 04:52:03.272000,41.0
2025-07-26 04:52:03.472000,43.0
2025-07-26 04:52:03.672000,41.0
2025-07-26 04:52:03.872000,42.0
2025-07-26 04:52:04.072000,43.0
2025-07-26 04:52:04.272000,43.0
2025-07-26 04:52:04.472000,44.0
2025-07-26 04:52:04.672000,43.0
2025-07-26 04:52:04.872000,44.0
2025-07-26 04:52:05.072000,43.0
2025-07-26 04:52:05.272000,43.0
2025-07-26 04:52:05.472000,42.0
2025-07-26 04:52:05.672000,41.0
2025-07-26 04:52:05.872000,42.0
2025-07-26 04:52:06.072000,43.0
2025-07-26 04:52:06.272000,43.0
2025-07-26 04:52:06.472000,42.0
2025-07-26 04:52:06.672000,41.0
2025-07-26 04:52:06.872000,42.0
2025-07-26 04:52:07.072000,43.0
2025-07-26 04:52:07.272000,43.0
2025-07-26 04:52:07.472000,43.0
2025-07-26 04:52:07.672000,43.0
2025-07-26 04:52:07.872000,43.0
2025-07-26 04:52:08.072000,43.0
2025-07-26 04:52:08.272000,43.0
2025-07-26 04:52:08.472000,43.0
2025-07-26 04:52:08.672000,42.0
2025-07-26 04:52:08.872000,42.0
2025-07-26 04:52:09.072000,42.0
2025-07-26 04:52:09.272000,43.0
2025-07-26 04:52:09.472000,42.0
2025-07-26 04:52:09.672000,42.0
2025-07-26 04:52:09.872000,42.0
2025-07-26 04:52:10.072000,42.0
2025-07-26 04:52:10.272000,43.0
2025-07-26 04:52:10.472000,44.0
2025-07-26 04:52:10.672000,44.0
2025-07-26 04:52:10.872000,44.0
2025-07-26 04:52:11.072000,44.0
2025-07-26 04:52:11.272000,44.0
2025-07-26 04:52:11.472000,43.0
2025-07-26 04:52:11.672000,41.0
2025-07-26 04:52:11.872000,43.0
2025-07-26 04:52:12.072000,42.0
2025-07-26 04:52:12.272000,43.0
2025-07-26 04:52:12.472000,44.0
2025-07-26 04:52:12.672000,43.0
2025-07-26 04:52:12.872000,44.0
2025-07-26 04:52:13.072000,43.0
2025-07-26 04:52:13.272000,44.0
2025-07-26 04:52:13.472000,43.0
2025-07-26 04:52:13.672000,43.0
2025-07-26 04:52:13.872000,43.0
2025-07-26 04:52:14.072000,42.0
2025-07-26 04:52:14.272000,43.0
2025-07-26 04:52:14.472000,43.0
2025-07-26 04:52:14.672000,42.0
2025-07-26 04:52:14.872000,43.0
2025-07-26 04:52:15.072000,42.0
2025-07-26 04:52:15.272000,42.0
2025-07-26 04:52:15.472000,42.0
2025-07-26 04:52:15.672000,41.0
2025-07-26 04:52:15.872000,43.0
2025-07-26 04:52:16.072000,42.0
2025-07-26 04:52:16.272000,43.0
2025-07-26 04:52:16.472000,43.0
2025-07-26 04:52:16.672000,43.0
2025-07-26 04:52:16.872000,43.0
2025-07-26 04:52:17.072000,42.0
2025-07-26 04:52:17.272000,41.0
